name,level,faction,active,start_date,profile_pic
strongfox,100,Legion,Retired,2013-08-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile85110.jpg?refresh=0759
slashervxi,100,Faceless,Retired,2013-08-17,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile85455.jpg?refresh=0650
Ahmyface,100,Swarm,Retired,2013-10-02,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultSwarmProfilePic.png
Grassh0pper,100,Legion,Retired,2013-12-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile120014.jpg?refresh=0929
Mr_TBone,151,Faceless,Retired,2013-09-09,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile95453.jpg?refresh=0542
mattyice7,100,Swarm,Retired,2013-12-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile121134.jpg?refresh=0649
Eidyia,100,Faceless,Retired,2013-08-24,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
atggreg,182,Swarm,Retired,2013-11-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile113290.jpg?refresh=1224
Tatdad,119,Faceless,Retired,2013-11-10,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile112195.jpg?refresh=0352
Malaia,100,Swarm,Retired,2013-09-17,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile96843.jpg?refresh=1220
KTE,98,Faceless,Retired,2013-10-20,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile107769.jpg?refresh=0206
ThatKrystalGrl,56,Faceless,Retired,2013-11-08,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
Nauth,100,Legion,Retired,2013-05-07,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile41628.jpg?refresh=0358
Horizo,103,Legion,Retired,2012-12-05,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile9556.jpg?refresh=0717
Roocas,100,Swarm,Retired,2013-11-16,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultSwarmProfilePic.png
Hexrunt,101,Swarm,Retired,2013-05-20,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile48386.jpg?refresh=0535
raism,100,Faceless,Retired,2013-12-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
Kalvinus,163,Legion,Retired,2013-03-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile23021.jpg?refresh=0116
Clownslayer,100,Swarm,Retired,2013-08-10,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile83569.jpg?refresh=0731
Redacted,16,Swarm,Retired,2013-09-18,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultSwarmProfilePic.png
Promitor,100,Faceless,Retired,2013-08-21,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile87272.jpg?refresh=0934
TheLateDogg,100,Faceless,Retired,2013-04-28,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile38208.jpg?refresh=0321
Fen,100,Faceless,Retired,2014-01-21,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile126492.jpg?refresh=0633
Korin,26,Legion,Retired,2014-01-22,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile126697.jpg?refresh=0442
LaurenMiller,5,Legion,Retired,2014-01-09,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
mmurphy37,3,Legion,Retired,2014-01-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
d3w4yn3,166,Legion,Retired,2013-10-23,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile108588.jpg?refresh=1257
Foo_Fighter,158,Faceless,Retired,2013-02-23,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile21153.jpg?refresh=0854
wareflea,100,Faceless,Retired,2013-12-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile123445.jpg?refresh=0145
mnGopher,100,Faceless,Retired,2013-10-27,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile109495.jpg?refresh=0737
The_Condor,100,Faceless,Retired,2013-12-19,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
Necromonger,101,Swarm,Retired,2013-12-13,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile121173.jpg?refresh=1125
Eels,100,Faceless,Retired,2013-09-21,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile97445.jpg?refresh=0356
liame19,119,Swarm,Retired,2013-04-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultSwarmProfilePic.png
fcy_chang,104,Swarm,Retired,2013-09-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile92547.jpg?refresh=0113
Kaiju_Maverick,100,Swarm,Retired,2013-10-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultSwarmProfilePic.png
z_Axis,100,Faceless,Retired,2013-04-21,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
RichardTater,106,Swarm,Retired,2013-07-27,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile78052.jpg?refresh=1223
Drex,100,Legion,Retired,2013-05-11,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile43650.jpg?refresh=0805
Fro,100,Swarm,Retired,2013-10-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile101995.jpg?refresh=0114
CaityDid,100,Swarm,Retired,2013-12-16,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile121664.jpg?refresh=0750
Guy007,100,Swarm,Retired,2013-12-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile121070.jpg?refresh=0846
Neung,153,Swarm,Missing in Action,2013-04-09,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile30759.jpg?refresh=0158
SmartGuy,100,Swarm,Retired,2013-12-16,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile121616.jpg?refresh=0240
BuffaloJingJing,100,Swarm,Retired,2013-12-31,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile123763.jpg?refresh=0125
Arjuna,197,Legion,Missing in Action,2013-09-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile96429.jpg?refresh=0418
Krisana,197,Legion,Missing in Action,2013-09-16,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile96609.jpg?refresh=0418
Jragon,100,Swarm,Retired,2013-11-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile113588.jpg?refresh=1230
ChiClyde,100,Legion,Retired,2012-11-27,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile9106.jpg?refresh=0511
sonofman,147,Faceless,Retired,2013-06-03,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile53871.jpg?refresh=0559
zekeez,157,Faceless,Active,2013-06-02,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile53668.jpg?refresh=0447
homiedog,105,Faceless,Retired,2013-06-05,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile55320.jpg?refresh=0357
Blue77,100,Faceless,Retired,2013-12-17,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile121761.jpg?refresh=0358
impetus,100,Legion,Retired,2013-07-19,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile74450.jpg?refresh=0849
peunpeun,5,Swarm,Retired,2014-01-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile127068.jpg?refresh=0337
peepee,100,Faceless,Retired,2013-10-07,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile104514.jpg?refresh=1212
Jeffroi,126,Legion,Retired,2013-08-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile80505.jpg?refresh=1000
Black_Knight,101,Faceless,Retired,2013-05-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile44266.jpg?refresh=0224
Mal_Eclipse,100,Legion,Retired,2013-05-14,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile45102.jpg?refresh=0736
Ganatar2,199,Swarm,Retired,2013-12-18,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile121945.jpg?refresh=0443
solumindra,162,Legion,Active,2013-06-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile60885.jpg?refresh=1118
kris10,163,Legion,Retired,2012-10-05,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile6940.jpg?refresh=0321
sidsquid814,73,Legion,Retired,2013-12-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
Taddduck,125,Swarm,Retired,2013-06-13,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile57745.jpg?refresh=0915
Tarn,232,Legion,Active,2013-08-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile91314.jpg?refresh=1205
samada,183,Swarm,Retired,2013-10-31,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile110406.jpg?refresh=1204
wingsofdestiny,100,Legion,Retired,2013-08-28,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile91027.jpg?refresh=0817
Katybop,117,Swarm,Retired,2013-09-02,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile92867.jpg?refresh=0945
RamseyK,108,Faceless,Retired,2013-05-17,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile46288.jpg?refresh=0355
stoo,130,Faceless,Retired,2013-01-21,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile15928.jpg?refresh=1200
TheRisingSun,154,Legion,Retired,2014-01-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile123928.jpg?refresh=0509
KittyTrouble,100,Faceless,Retired,2013-08-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile80662.jpg?refresh=0653
redcrusher,100,Swarm,Retired,2013-10-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile104258.jpg?refresh=0736
lordshwa,100,Faceless,Retired,2013-10-18,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile107204.jpg?refresh=1039
anwudyus,100,Legion,Retired,2013-05-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile45540.jpg?refresh=0129
Zhuzhuz,100,Legion,Retired,2013-12-13,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile121162.jpg?refresh=0859
Bwithus,63,Legion,Retired,2014-01-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile125620.jpg?refresh=0239
flyingbaconcats,100,Faceless,Retired,2013-11-10,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile112212.jpg?refresh=0918
Scaredofme,100,Faceless,Retired,2013-12-21,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile122270.jpg?refresh=0659
Acharby,100,Legion,Retired,2013-12-18,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile121859.jpg?refresh=0611
TheDestroyer,100,Swarm,Retired,2012-07-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile2749.jpg?refresh=1205
chim_chim,100,Faceless,Retired,2013-05-08,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile42211.jpg?refresh=0852
ClockworkAngel,20,Legion,Retired,2013-12-03,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
leigh,184,Legion,Active,2012-12-16,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile10682.jpg?refresh=0639
symbarowski,100,Legion,Retired,2014-01-18,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
aethereign,134,Faceless,Retired,2013-05-21,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile48884.jpg?refresh=0149
KBInferno,100,Faceless,Retired,2014-01-17,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile125918.jpg?refresh=1129
Dewei,99,Faceless,Retired,2013-10-19,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
smessi4,88,Swarm,Retired,2013-12-17,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile121699.jpg?refresh=0828
spadeagle,100,Faceless,Retired,2013-10-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile106330.jpg?refresh=0939
tehdux0r,57,Faceless,Retired,2013-12-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
failsystem,100,Faceless,Retired,2013-10-13,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
CalvinCooliodge,100,Swarm,Retired,2013-12-21,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile122258.jpg?refresh=0508
N2IT,134,Legion,Retired,2013-06-20,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile59787.jpg?refresh=0506
aj14k,100,Legion,Retired,2013-07-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile79262.jpg?refresh=0954
Cromwell,126,Legion,Retired,2013-05-19,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile47094.jpg?refresh=0247
Shamus,170,Legion,Retired,2012-12-16,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile10728.jpg?refresh=0652
desdemania,100,Faceless,Retired,2013-10-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
Mongo,100,Swarm,Retired,2012-07-11,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile2627.jpg?refresh=1200
Apotato,79,Swarm,Retired,2014-01-08,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultSwarmProfilePic.png
Mad,133,Swarm,Retired,2013-02-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile19913.jpg?refresh=1207
Gridloc,100,Legion,Retired,2013-12-09,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile120534.jpg?refresh=0443
TRex_GT,199,Swarm,Retired,2013-09-04,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile94094.jpg?refresh=0155
SnoWavE,181,Legion,Retired,2013-05-10,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile43113.jpg?refresh=0845
FONDARIUM,166,Legion,Active,2013-12-05,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile118924.jpg?refresh=0919
Aggressor,180,Legion,Missing in Action,2013-05-24,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile49942.jpg?refresh=0633
Sukan,100,Legion,Retired,2013-05-30,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile52557.jpg?refresh=0120
HacPaTb,148,Legion,Retired,2013-05-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile50622.jpg?refresh=0838
JustKoshka,132,Legion,Retired,2013-05-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile45571.jpg?refresh=0628
ZebraZavr,168,Legion,Retired,2014-01-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile125654.jpg?refresh=0721
Marinich,183,Faceless,Active,2013-04-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile36473.jpg?refresh=0343
Swatsded,170,Legion,Retired,2013-04-27,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile37882.jpg?refresh=0947
LoransoRUS,100,Faceless,Retired,2013-06-13,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile57901.jpg?refresh=0619
ignium,100,Faceless,Retired,2013-10-21,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile108215.jpg?refresh=0957
Ryback,100,Legion,Retired,2013-07-04,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile66678.jpg?refresh=0256
Killer9,100,Swarm,Retired,2014-01-27,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile127312.jpg?refresh=0501
coppergirl,136,Legion,Retired,2012-12-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile11636.jpg?refresh=1200
MayorMcNinja,100,Legion,Retired,2013-11-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile110678.jpg?refresh=0306
brian3084,32,Swarm,Retired,2013-12-11,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultSwarmProfilePic.png
IceLoe,13,Faceless,Retired,2014-01-30,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
Megawife,174,Faceless,Retired,2013-04-22,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile35413.jpg?refresh=0753
Clemencexd,175,Faceless,Retired,2013-04-23,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile35550.jpg?refresh=0312
Smacky,100,Faceless,Retired,2013-02-22,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile20939.jpg?refresh=0158
Exactly,100,Faceless,Retired,2013-12-27,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile123222.jpg?refresh=1256
rainertitan,100,Faceless,Retired,2014-01-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile127070.jpg?refresh=1009
khaleesitops,100,Legion,Retired,2013-09-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile99519.jpg?refresh=0317
xiphias,100,Swarm,Retired,2014-01-30,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile127776.jpg?refresh=0618
Serzh_Berez,233,Legion,Active,2013-12-10,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
Bowtie_Warrior,100,Swarm,Retired,2013-11-11,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile112509.jpg?refresh=0753
GarChAmP,109,Swarm,Retired,2013-05-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile39133.jpg?refresh=0232
nokiamaster,207,Swarm,Retired,2013-06-08,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile56389.jpg?refresh=0130
motomoto,100,Faceless,Retired,2013-10-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile109952.jpg?refresh=1119
00SPEED,100,Faceless,Retired,2013-10-30,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile110249.jpg?refresh=0958
F5312,100,Faceless,Retired,2013-12-26,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile123094.jpg?refresh=0103
clvance,119,Faceless,Retired,2013-07-28,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile78556.jpg?refresh=0619
TAZ7411,100,Faceless,Retired,2013-12-17,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile121787.jpg?refresh=0651
d503we,100,Faceless,Retired,2013-08-22,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile87472.jpg?refresh=0331
violetvapor,100,Legion,Retired,2014-01-27,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile127353.jpg?refresh=0835
D0gz,100,Legion,Retired,2013-04-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile33073.jpg?refresh=0907
1moparnut,211,Faceless,Active,2012-03-11,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile852.jpg?refresh=1200
aule3,100,Legion,Retired,2013-01-11,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile14487.jpg?refresh=0150
MadTownGurl,100,Legion,Retired,2012-05-09,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile2004.jpg?refresh=0208
mnjoe,100,Legion,Retired,2012-07-22,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile2894.jpg?refresh=1200
RTD2,87,Legion,Retired,2013-11-26,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile117018.jpg?refresh=0645
sherlock925,100,Legion,Retired,2013-06-02,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile53456.jpg?refresh=0430
daking,157,Legion,Retired,2013-05-27,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile51324.jpg?refresh=0516
phineasphingers,106,Swarm,Retired,2013-09-13,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile96122.jpg?refresh=0719
wasabigeek,19,Faceless,Retired,2014-01-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
yomenikonka,101,Swarm,Retired,2013-04-28,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultSwarmProfilePic.png
Jesma,100,Swarm,Retired,2014-01-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultSwarmProfilePic.png
BenevolentTitan,56,Swarm,Retired,2014-01-28,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultSwarmProfilePic.png
RuthlessSniperX,100,Swarm,Retired,2013-05-07,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile41499.jpg?refresh=0323
ScorpionKing,100,Swarm,Retired,2014-01-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile127072.jpg?refresh=1226
LoboDE,169,Faceless,Retired,2014-01-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile127590.jpg?refresh=0956
Leodude,196,Swarm,Missing in Action,2013-01-13,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile14745.jpg?refresh=1200
Awall,79,Faceless,Retired,2013-10-19,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile107662.jpg?refresh=0543
redpen,135,Legion,Retired,2013-01-02,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
iam,136,Legion,Retired,2012-12-03,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
Firewulf,100,Legion,Retired,2013-09-07,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile94901.jpg?refresh=0950
Muffwater,62,Swarm,Retired,2014-01-31,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultSwarmProfilePic.png
locustTEETH,91,Swarm,Retired,2013-09-05,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile94377.jpg?refresh=0923
eastsider,100,Legion,Retired,2013-04-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile38577.jpg?refresh=0957
KingCoopa,100,Faceless,Retired,2013-01-22,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile15999.jpg?refresh=0509
stabbingrobot,99,Legion,Retired,2013-09-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile92537.jpg?refresh=0358
Caffeineluvr,100,Faceless,Retired,2013-07-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile73016.jpg?refresh=0548
PrincessOfDarkness,142,Legion,Active,2012-11-20,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile8844.jpg?refresh=1200
LastLennyNL,100,Legion,Retired,2013-11-09,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile112008.jpg?refresh=1230
tandilwe,163,Faceless,Active,2013-05-20,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile47919.jpg?refresh=0146
Ingwe,114,Swarm,Retired,2013-04-17,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile33823.jpg?refresh=0146
Papabeer,61,Faceless,Retired,2013-12-16,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
Pavidus,149,Faceless,Retired,2013-12-04,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile118731.jpg?refresh=0712
Priest,100,Faceless,Retired,2014-01-17,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile125908.jpg?refresh=0805
JoeDredd,100,Faceless,Retired,2013-12-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile119990.jpg?refresh=0557
yerardet,102,Faceless,Retired,2013-02-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile19330.jpg?refresh=0837
CornCobGoblin,100,Faceless,Retired,2013-06-26,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile61139.jpg?refresh=0821
MaxDarkPowers,100,Faceless,Retired,2013-09-27,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile100103.jpg?refresh=0404
Mastemus,72,Faceless,Retired,2013-09-13,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile96164.jpg?refresh=0230
Heman,100,Faceless,Retired,2014-01-13,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile125449.jpg?refresh=1012
Pootron,103,Legion,Retired,2013-05-21,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile48460.jpg?refresh=0118
xAOxDavey0wnz,100,Legion,Retired,2014-01-20,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile126356.jpg?refresh=0402
LordDurean,98,Legion,Retired,2014-01-21,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile126505.jpg?refresh=0334
OrigionalCodename,100,Legion,Retired,2013-08-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile91500.jpg?refresh=0208
bobleavell,100,Legion,Retired,2013-01-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile12593.jpg?refresh=1210
schecter,100,Legion,Retired,2014-01-09,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile124955.jpg?refresh=0340
Oneglasseye,100,Legion,Retired,2013-10-13,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile105696.jpg?refresh=0429
Greedy625,83,Faceless,Retired,2014-01-27,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile127367.jpg?refresh=0414
Ardor,32,Faceless,Retired,2014-01-30,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
Moonshadow,108,Faceless,Retired,2013-09-24,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile99025.jpg?refresh=0822
mrMalm,63,Legion,Retired,2013-05-05,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile40995.jpg?refresh=0152
Swarmy,100,Swarm,Retired,2012-03-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile621.jpg?refresh=1200
HarleyQ,100,Faceless,Retired,2013-06-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile55884.jpg?refresh=0618
Guarx,100,Swarm,Retired,2013-07-22,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile75600.jpg?refresh=0237
MaverickDTH,100,Faceless,Retired,2013-10-20,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
MaverickBH,100,Faceless,Retired,2013-10-20,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
swampassassin,31,Faceless,Retired,2014-01-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile127032.jpg?refresh=0233
KarasinMedic,49,Legion,Retired,2014-01-31,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
Aesaerugo,100,Faceless,Retired,2013-06-30,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile62359.jpg?refresh=1241
KrayzieStiles,100,Legion,Retired,2013-07-16,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile73476.jpg?refresh=0618
Angel324,100,Legion,Retired,2013-10-14,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile106051.jpg?refresh=0514
razersharp,100,Faceless,Retired,2013-10-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
ToxicAngel,100,Legion,Retired,2013-06-27,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile61399.jpg?refresh=1255
Corgrimm,106,Swarm,Retired,2012-08-03,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile3412.jpg?refresh=0444
kruidvaatje,100,Swarm,Retired,2013-12-21,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile122288.jpg?refresh=0956
DonDoritos,100,Swarm,Retired,2013-12-31,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultSwarmProfilePic.png
trippeh1983,100,Swarm,Retired,2014-01-10,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile125044.jpg?refresh=0555
Frost_Wolf,100,Swarm,Retired,2013-04-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile31934.jpg?refresh=0446
Chewy468,100,Faceless,Retired,2013-12-07,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile120184.jpg?refresh=1158
southwind,213,Legion,Active,2012-10-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile7292.jpg?refresh=0839
PAD74,201,Legion,Retired,2013-08-24,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile89877.jpg?refresh=0102
